SKILL_BRAWLER_E10_DESC	Aumenta l'Accumulo di stordimento del 10% <x1/> Aumenta la tua Probabilità di critico del 4%.
SKILL_MINOTAUR_NS3U7_DESC	Fendente veemente applica 1 carica di Sanguinamento a tutti i nemici colpiti ogni 3 Furia consumate.
SKILL_MINOTAUR_NS3_DESC	Tieni premuto per caricare. Rilascia per sferrare un fendente frontale che cresce con il tempo di carica, infliggendo Danno da taglio e respingendo i nemici. Consuma fino a 10 Furia per aumentare il danno, con maggiori benefici a carica più alta. Interrompe i nemici colpiti.
SKILL_MINOTAUR_S10_DESC	Aumenta l'Accumulo di stordimento del 10% <x1/> Aumenta la tua Celerità magica di 4.
SKILL_MINOTAUR_S10_NAME	Voce dell'oratore della terra
SKILL_MINOTAUR_S16_DESC	Aumenta il tuo danno contro i nemici storditi dell'8%. <x1/> Aumenta il tuo danno contro i nemici con Salute massima del 10%.
SKILL_MINOTAUR_S16_NAME	Possanza spaccaterra
SKILL_MINOTAUR_S4_DESC	Aumenta la tua Concentrazione massima di 6. <x1/> Aumenta il tuo Danno contundente del 6%
SKILL_MINOTAUR_S4_NAME	Forza bestiale
SKILL_MINOTAUR_SBL2R4_DESC	Aumenta la tua rigenerazione della concentrazione al colpo del 2% per Furia.
SKILL_MINOTAUR_SBL5R7_DESC	Quando stordisci un nemico, ottieni 2 Furia.
SKILL_MINOTAUR_SBR2R4_DESC	Rappresaglia attira i nemici anziché respingerli
SKILL_MINOTAUR_SBR2R4_NAME	Rappresaglia invertente
SKILL_MINOTAUR_SBR5R7_DESC	La tua rigenerazione del vigore aumenta del 2% per carica di Furia.
SKILL_MINOTAUR_SS1B10_DESC	Aumenta di 2 per punto la Furia ottenuta con Masso Infuriante.
SKILL_MINOTAUR_SS1B10_NAME	Aumento Masso Infuriante I
SKILL_MINOTAUR_SS1B11_DESC	Aumenta dell'1% per punto l'Accumulo di stordimento aggiuntivo di Masso Furente e del 3% il massimo.
SKILL_MINOTAUR_SS1B11_NAME	Aumento Masso Furente I
SKILL_MINOTAUR_SS1B12_DESC	Aumenta di 2 per punto la Furia ottenuta con Masso Infuriante.
SKILL_MINOTAUR_SS1B12_NAME	Aumento Masso Infuriante II
SKILL_MINOTAUR_SS1B13_DESC	Aumenta dell'1% per punto l'Accumulo di stordimento aggiuntivo di Masso Furente e del 3% il massimo.
SKILL_MINOTAUR_SS1B13_NAME	Aumento Masso Furente II
SKILL_MINOTAUR_SS1B14_DESC	Aumenta di 2 per punto la Furia ottenuta con Masso Infuriante.
SKILL_MINOTAUR_SS1B14_NAME	Aumento Masso Infuriante III
SKILL_MINOTAUR_SS1B15_DESC	Aumenta dell'1% per punto l'Accumulo di stordimento aggiuntivo di Masso Furente e del 3% il massimo.
SKILL_MINOTAUR_SS1B15_NAME	Aumento Masso Furente III
SKILL_MINOTAUR_SS1U1_DESC	Il masso si frantuma all'impatto, spargendo ulteriori frammenti dannosi.
SKILL_MINOTAUR_SS1U1_NAME	Masso Frantumante
SKILL_MINOTAUR_SS1U2_DESC	Il tuo Lancio di masso lascia una Pozza d'Olio.
SKILL_MINOTAUR_SS1U2_NAME	Masso d'olio
SKILL_MINOTAUR_SS1U3_DESC	Tempo di recupero ridotto a 4 secondi, ma la portata si riduce a quella da mischia e Lancio di masso infligge il 20% di danno in meno.
SKILL_MINOTAUR_SS1U3_NAME	Schianto di masso
SKILL_MINOTAUR_SS1U4_DESC	Lancio di masso conferisce 5 Furia se colpisce almeno 1 nemico.
SKILL_MINOTAUR_SS1U4_NAME	Masso Infuriante
SKILL_MINOTAUR_SS1U5_DESC	Lancio di masso consuma Furia per aumentare il proprio Accumulo di stordimento del 3% per Furia consumata, fino al 30%.
SKILL_MINOTAUR_SS1U5_NAME	Masso Furente
SKILL_MINOTAUR_SS1_DESC	Premi per lanciare. Scaglia un masso gigante nella posizione bersaglio, infliggendo Danno contundente e interrompendo tutti i nemici colpiti.
SKILL_MINOTAUR_SS2B10_DESC	Aumenta dell'1% per punto l'Accumulo di stordimento aggiuntivo e massimo di Carica travolgente Furente.
SKILL_MINOTAUR_SS2B13_DESC	Aumenta dell'1% per punto l'Accumulo di stordimento aggiuntivo e massimo di Carica travolgente Furente.
SKILL_MINOTAUR_SS2B16_DESC	Aumenta dell'1% per punto l'Accumulo di stordimento aggiuntivo e massimo di Carica travolgente Furente.
SKILL_MINOTAUR_SS2B5_NAME	Aumento Accumulo di stordimento di Carica sismica I
SKILL_MINOTAUR_SS2B7_NAME	Aumento Accumulo di stordimento di Carica sismica II
SKILL_MINOTAUR_SS2B9_NAME	Aumento Accumulo di stordimento di Carica sismica III
SKILL_MINOTAUR_SS2U1_DESC	Le Onde di Shock ora rallentano i nemici colpiti del 50%.
SKILL_MINOTAUR_SS2U1_NAME	Carica travolgente frastornante
SKILL_MINOTAUR_SS2U2_DESC	Carica sismica non richiede più canalizzazione. Rilascia invece automaticamente le sue Onde di Shock dopo il lancio, ma resta sul posto.
SKILL_MINOTAUR_SS2U2_NAME	Carica travolgente remota
SKILL_MINOTAUR_SS2U3_DESC	Aumenta il raggio di Carica sismica del 30%, ma riduce il suo danno per impulso del 20%
SKILL_MINOTAUR_SS2U3_NAME	Carica travolgente espansiva
SKILL_MINOTAUR_SS2U4_DESC	Riduce il raggio di Carica sismica del 35%, ma aumenta il suo danno del 15%.
SKILL_MINOTAUR_SS2U5_DESC	Carica sismica consuma Furia per aumentare il proprio Accumulo di stordimento del 3% per Furia consumata, fino al 30%
SKILL_MINOTAUR_SS2U6_DESC	Carica sismica conferisce 2 Furia per ogni nemico colpito da ciascuna Onda di Shock.
SKILL_MINOTAUR_SS2U7_DESC	Carica sismica consuma il Sanguinamento sui nemici colpiti per infliggere il 5% di danno in più per carica di Sanguinamento consumata, fino a un massimo del 50%
SKILL_MINOTAUR_SS2_DESC	Tieni premuto per canalizzare. Emetti Onde di Shock che si espandono nel terreno, infliggendo Danno contundente ogni secondo ai nemici entro il raggio. Durante la canalizzazione, ottieni il 50% di Armatura e Resistenza in più.
SKILL_MINOTAUR_SS3B10_DESC	Aumenta la Penetrazione dell'armatura di Sisma Furente del 2% per Furia consumata e il massimo del 4%.
SKILL_MINOTAUR_SS3B11_DESC	Aumenta di 1 per punto il Sanguinamento applicato per pilastro da Sisma Lacerante.
SKILL_MINOTAUR_SS3B14_DESC	Aumenta la Penetrazione dell'armatura di Sisma Furente del 2% per Furia consumata e il massimo del 4%.
SKILL_MINOTAUR_SS3B15_DESC	Aumenta di 1 per punto il Sanguinamento applicato per pilastro da Sisma Lacerante.
SKILL_MINOTAUR_SS3B18_DESC	Aumenta la Penetrazione dell'armatura di Sisma Furente del 2% per Furia consumata e il massimo del 4%.
SKILL_MINOTAUR_SS3B19_DESC	Aumenta di 1 per punto il Sanguinamento applicato per pilastro da Sisma Lacerante.
SKILL_MINOTAUR_SS3B6_NAME	Aumento danno di Sisma del Tiranno IV
SKILL_MINOTAUR_SS3U1_DESC	Le Onde di Shock di Sisma del Tiranno attirano i nemici verso di te e la sua direzione è invertita.
SKILL_MINOTAUR_SS3U1_NAME	Sisma inverso
SKILL_MINOTAUR_SS3U2_DESC	Riduce il tempo di carica di Sisma del Tiranno del 60%, ma riduce il danno del 25%
SKILL_MINOTAUR_SS3U2_NAME	Sisma rapido
SKILL_MINOTAUR_SS3U3_DESC	Aumenta il Danno da stordimento di Sisma del Tiranno del 60%, ma riduce il danno del 30%
SKILL_MINOTAUR_SS3U3_NAME	Sisma concussivo
SKILL_MINOTAUR_SS3U4_DESC	Aumenta il tempo massimo di carica e il danno potenziale di Sisma del Tiranno del 50%.
SKILL_MINOTAUR_SS3U5_DESC	Sisma del Tiranno non consuma più Furia. Conferisce invece 2 Furia per ogni nemico colpito.
SKILL_MINOTAUR_SS3U6_DESC	Sisma del Tiranno ignora il 4% dell'Armatura nemica per Furia consumata, fino al 40%.
SKILL_MINOTAUR_SS3U7_DESC	Ogni pilastro di Sisma del Tiranno applica 1 carica di Sanguinamento ogni 3 Furia consumate al lancio.
SKILL_MINOTAUR_SS3U8_DESC	Sisma del Tiranno consuma il Sanguinamento sui nemici colpiti per infliggere il 5% di danno in più per carica di Sanguinamento consumata, fino a un massimo del 50%.
SKILL_MINOTAUR_SS3_DESC	Tieni premuto per caricare. Rilascia per inviare scosse consecutive nel terreno, ciascuna delle quali infligge Danno contundente con Accumulo di stordimento aumentato. Consuma fino a 10 Furia al lancio, aumentando l'Accumulo di stordimento di ogni scossa del 3% per Furia consumata.
SKILL_MINOTAUR_START1_DESC	Premi per lanciare. Carica nella direzione bersaglio, infliggendo Danno contundente al primo mostro colpito e rilasciando un'Onda di Shock che danneggia e interrompe i nemici vicini. Il danno aumenta con la distanza percorsa.
SKILL_NIGHTSWHISPER_EBL1_DESC	Aumenta la durata del tuo Sanguinamento di 2 secondi. <x1/> Aumenta il tuo Danno critico contro i nemici sanguinanti del 18%
SKILL_NIGHTSWHISPER_EBL1_NAME	Lame sussurranti
SKILL_NIGHTSWHISPER_EBR1_DESC	Aumenta la durata dei tuoi Cloni d'ombra di 1.5 secondi. <x1/> Aumenta il tuo Danno critico contro i nemici riecheggiati del 18%
SKILL_NIGHTSWHISPER_EBR1_NAME	Ombra degli echi
SKILL_NIGHTSWHISPER_HWYNE_DESC	Aumenta il tuo danno contro i nemici sotto il 40% di Salute del 10%. <x1/> Aumenta la tua Velocità d'attacco del 6%
SKILL_NIGHTSWHISPER_HWYNE_NAME	Sussurro abbattente
SKILL_NIGHTSWHISPER_HWYNW_NAME	Passaggio senza respiro
SKILL_NIGHTSWHISPER_HWYSE1_DESC	Aumenta il tuo danno contro i nemici affetti da Eco temporale del 6%
SKILL_NIGHTSWHISPER_HWYSE_DESC	Aumenta il tuo danno contro i nemici affetti da Eco temporale del 12% <x1/> Aumenta la tua Probabilità di critico del 4%
SKILL_NIGHTSWHISPER_HWYSE_NAME	Marchiato nel silenzio
SKILL_NIGHTSWHISPER_HWYSW_DESC	Aumenta la tua Velocità di movimento del 4% <x1/> Aumenta il tuo Danno critico del 12%
SKILL_NIGHTSWHISPER_HWYSW_NAME	Taglio dissolvente
SKILL_NIGHTSWHISPER_KEYSTONENE_DESC	Uscire dalla Furtività conferisce Fantasma dai Molti Tagli per 5 secondi. Mentre Fantasma dai Molti Tagli è attivo, il tuo Attacco finale contro un nemico con almeno 10 cariche di Sanguinamento consuma 10 cariche di Sanguinamento dal bersaglio, crea un Clone d'ombra vicino a quel nemico per 8 secondi, poi invia i Cloni d'ombra vicini, incluso quello creato, a colpire quel nemico. Questo effetto ha un tempo di recupero di 12 secondi.
SKILL_NIGHTSWHISPER_KEYSTONENE_NAME	Fantasma dai Molti Tagli
SKILL_NIGHTSWHISPER_KEYSTONENW_DESC	Quando consumi Sanguinamento o Veleno da un nemico, ottieni Colpo doppio pari al Sanguinamento o Veleno consumato, fino a 10. Questo effetto ha un tempo di recupero di 10 secondi.
SKILL_NIGHTSWHISPER_KEYSTONESE_DESC	Quando consumi Eco temporale da un nemico, se ne vengono consumate almeno 5 cariche, crea un Clone d'ombra vicino a quel nemico per 8 secondi, poi invia i Cloni d'ombra vicini, incluso quello creato, ad attaccare quel nemico. Questo effetto ha un tempo di recupero di 10 secondi.
SKILL_NIGHTSWHISPER_KEYSTONESW_DESC	Quando viene consumato Veleno da un nemico, applica Eco temporale pari al Veleno consumato, fino a 10. Se vengono consumate almeno 5 cariche di Veleno, crea una Scarica di Decadimento attorno al bersaglio. Questo effetto ha un tempo di recupero di 6 secondi.
SKILL_NIGHTSWHISPER_NBL1_NAME	Duellante settico
SKILL_NIGHTSWHISPER_NBR1_NAME	Mille tagli
SKILL_NIGHTSWHISPER_SBL1_DESC	Aumenta la durata della tua Eco temporale di 2 secondi. <x1/> Aumenta di 3 l'Eco temporale massima che puoi applicare.
SKILL_NIGHTSWHISPER_SBL1_NAME	Marciume delle ere
SKILL_NIGHTSWHISPER_SBR1_NAME	Sussurro vincolato all'etere
SKILL_NIGHTSWHISPER_WBL1_NAME	Tossine del velo notturno
SKILL_NIGHTSWHISPER_WBR1_DESC	Aumenta il tuo Danno critico del 18% <x1/> Aumenta di 2 il Colpo doppio massimo che puoi ottenere.
SKILL_NIGHTSWHISPER_WBR1_NAME	Colpi gemelli
SKILL_PHASEDUELIST_EBL1_DESC	Aumenta il danno dei tuoi Attacchi del 12% <x1/> Aumenta la tua Probabilità di critico contro i nemici storditi del 12%
SKILL_PHASEDUELIST_EBL1_NAME	Flusso marziale elfico
SKILL_PHASEDUELIST_EBR1_NAME	Forza temporale
SKILL_PHASEDUELIST_HWYNE_DESC	Aumenta il tuo danno contro i nemici sotto il 40% di Salute del 10%. <x1/> Aumenta l'Accumulo di stordimento del 10%
SKILL_PHASEDUELIST_HWYNE_NAME	Opportunità in chiusura
SKILL_PHASEDUELIST_HWYNW_NAME	Guardia sfocata
SKILL_PHASEDUELIST_HWYSE1_DESC	Aumenta il tuo danno contro i nemici affetti da Eco temporale del 6%
SKILL_PHASEDUELIST_HWYSE_DESC	Aumenta il tuo danno contro i nemici affetti da Eco temporale del 12% <x1/> Aumenta la tua Probabilità di critico del 4%
SKILL_PHASEDUELIST_HWYSE_NAME	Punto di frattura
SKILL_PHASEDUELIST_HWYSW_DESC	Aumenta la tua Velocità di movimento del 4% <x1/> Aumenta il tuo Danno critico del 12%
SKILL_PHASEDUELIST_HWYSW_NAME	Uccisione di slancio
SKILL_PHASEDUELIST_KEYSTONENE_DESC	Quando consumi 5 cariche di Ondata temporale, ottieni Pugnali Sonici per 5 secondi. Mentre Pugnali Sonici è attivo, colpire i nemici con il tuo attacco lancia un Dardo Sonico che attraversa i nemici e infligge danno suddiviso in Danno perforante e Danno contundente.
SKILL_PHASEDUELIST_KEYSTONENW_DESC	Colpire un nemico con il tuo Attacco finale consuma la tua Ondata temporale per applicare a tutti i nemici vicini Sanguinamento pari all'Ondata temporale consumata
SKILL_PHASEDUELIST_KEYSTONESE_DESC	Quando viene applicata Eco temporale oltre 5 cariche a un nemico, rilascia un'Ondulazione Temporale che infligge Danno da etere e Danno da stordimento aggiuntivo a quel nemico e a tutti quelli attorno. L'ondulazione ha un tempo di recupero di 4 secondi per nemico.
SKILL_PHASEDUELIST_KEYSTONESW_DESC	Ogni volta che viene consumato Sanguinamento su un nemico, il suo danno nel tempo rimanente viene inflitto tutto insieme.
SKILL_PHASEDUELIST_NBL1_NAME	Macellaio senza tempo
SKILL_PHASEDUELIST_NBR1_NAME	Palmi vincolati al tempo
SKILL_PHASEDUELIST_SBL1_NAME	Tempo Lacerante
SKILL_PHASEDUELIST_SBR1_NAME	Tessitore etereo
SKILL_PHASEDUELIST_WBL1_DESC	Aumenta il danno del tuo Sanguinamento del 50% <x1/> Aumenta la tua Probabilità di critico contro i nemici sanguinanti dell'8%
SKILL_PHASEDUELIST_WBL1_NAME	Emorragia accelerata
SKILL_PHASEDUELIST_WBR1_DESC	Aumenta la durata del tuo Sanguinamento di 1 secondo.<x1/> Aumenta il tuo Danno critico contro i nemici sanguinanti del 12%
SKILL_PHASEDUELIST_WBR1_NAME	Emorragia alla deriva temporale
SKILL_SHADOW_E10_DESC	Aumenta la tua Velocità d'attacco del 6% e la tua Probabilità di critico del 4%.
SKILL_SHADOW_E10_NAME	Ombra accelerata
SKILL_SHADOW_E16_DESC	Aumenta il tuo danno contro i nemici sanguinanti del 12% e di 2 il Sanguinamento massimo che puoi applicare.
SKILL_SHADOW_E16_NAME	Mietitore cremisi
SKILL_SHADOW_E4_DESC	Aumenta il tuo Danno perforante del 6% e il tuo Vigore massimo di 6.
SKILL_SHADOW_E4_NAME	Iniziato dell'Ombra
SKILL_SHADOW_EBL2R4_DESC	Dopo aver usato un'abilità di Arte dell'ombra, ottieni il 15% di Danno fisico in più per 3 secondi
SKILL_SHADOW_EBL5R7_DESC	Quando uccidi un nemico con un colpo critico, ottieni il 20% di Velocità d'attacco e il 15% di Danno critico in più per 4 secondi
SKILL_SHADOW_EBR17_DESC	Aumenta di 1 il numero massimo di Cloni d'ombra che puoi mantenere.
SKILL_SHADOW_EBR17_NAME	Numero massimo di Cloni d'ombra
SKILL_SHADOW_EBR18_DESC	Aumenta di 1 il numero massimo di Cloni d'ombra che puoi mantenere.
SKILL_SHADOW_EBR18_NAME	Numero massimo di Cloni d'ombra
SKILL_SHADOW_EBR2R4_DESC	Quando il tuo Vigore scende sotto il 35%, ottieni il 30% di Rigenerazione del vigore in più per 4 secondi. Questo effetto ha un tempo di recupero di 12 secondi.
SKILL_SHADOW_EBR5R3_NAME	Probabilità di critico contro bersagli sotto il 40% di Salute
SKILL_SHADOW_EBR5R4_NAME	Probabilità di critico contro bersagli sotto il 40% di Salute
SKILL_SHADOW_EBR5R5_NAME	Probabilità di critico contro bersagli sotto il 40% di Salute
SKILL_SHADOW_EBR5R6_NAME	Probabilità di critico contro bersagli sotto il 40% di Salute
SKILL_SHADOW_EBR5R7_DESC	Quando infliggi un colpo critico a un nemico sotto il 40% di Salute, la tua prossima abilità di Arte dell'ombra ha il 20% di Probabilità di critico in più. Questo effetto ha un tempo di recupero di 6 secondi
SKILL_SHADOW_ES1B12_DESC	Aumenta di 2 il Sanguinamento applicato dai colpi alle spalle e di 1 quello di tutti gli altri colpi.
SKILL_SHADOW_ES1B16_DESC	Aumenta di 2 il Sanguinamento applicato dai colpi alle spalle e di 1 quello di tutti gli altri colpi.
SKILL_SHADOW_ES1B1_DESC	Aumenta dell'8% per punto il danno inflitto da Colpo dissolvente quando colpisce i nemici alle spalle.
SKILL_SHADOW_ES1B1_NAME	Aumento danno alle spalle di Colpo dissolvente I
SKILL_SHADOW_ES1B20_DESC	Aumenta di 2 il Sanguinamento applicato dai colpi alle spalle e di 1 quello di tutti gli altri colpi.
SKILL_SHADOW_ES1B2_DESC	Aumenta dell'8% per punto il danno inflitto da Colpo dissolvente quando colpisce i nemici alle spalle.
SKILL_SHADOW_ES1B2_NAME	Aumento danno alle spalle di Colpo dissolvente II
SKILL_SHADOW_ES1B3_DESC	Aumenta dell'8% per punto il danno inflitto da Colpo dissolvente quando colpisce i nemici alle spalle.
SKILL_SHADOW_ES1B3_NAME	Aumento danno alle spalle di Colpo dissolvente III
SKILL_SHADOW_ES1B4_DESC	Aumenta la durata della Furtività di Colpo dissolvente di 0.5 secondi per punto.
SKILL_SHADOW_ES1B4_NAME	Aumento durata Furtività di Colpo dissolvente I
SKILL_SHADOW_ES1B6_DESC	Aumenta la durata della Furtività di Colpo dissolvente di 0.5 secondi per punto.
SKILL_SHADOW_ES1B6_NAME	Aumento durata Furtività di Colpo dissolvente II
SKILL_SHADOW_ES1B7_DESC	Aumenta di 1 secondo la durata dei Cloni d'ombra creati da qualsiasi fonte.
SKILL_SHADOW_ES1B7_NAME	Aumento durata cloni di Colpo dissolvente I
SKILL_SHADOW_ES1B9_DESC	Aumenta la durata della Furtività di Colpo dissolvente di 0.5 secondi per punto.
SKILL_SHADOW_ES1B9_NAME	Aumento durata Furtività di Colpo dissolvente III
SKILL_SHADOW_ES1U1_DESC	Quando Colpo dissolvente interrompe la Furtività, i Cloni d'ombra vicini lanciano 1 Pugnale d'ombra nella tua direzione bersaglio anziché replicare Colpo dissolvente. Un massimo di 3 Cloni d'ombra può lanciare un Pugnale d'ombra in questo modo per lancio.
SKILL_SHADOW_ES1U1_NAME	Salva d'imboscata
SKILL_SHADOW_ES1U2_DESC	Il rilancio di Colpo dissolvente ti teletrasporta dietro al nemico più vicino alla posizione bersaglio e lo colpisce.
SKILL_SHADOW_ES1U2_NAME	Dissolvenza intermittente
SKILL_SHADOW_ES1U3_DESC	Dopo essere entrato in Furtività, il tuo prossimo scatto durante tale periodo non la interrompe. Quello scatto fa eseguire ai Cloni d'ombra vicini Colpo dissolvente verso il punto finale del tuo scatto. Può verificarsi solo una volta per lancio di Colpo dissolvente. Colpo dissolvente infligge il 20% di danno in meno, sia da parte tua sia dei Cloni d'ombra.
SKILL_SHADOW_ES1U3_NAME	Rotolata dissolvente
SKILL_SHADOW_ES1U4_DESC	Se Colpo dissolvente colpisce un nemico alle spalle, consuma fino a 5 cariche di Sanguinamento da quel nemico. Ogni carica di Sanguinamento consumata aumenta il danno di Colpo dissolvente dell'8%.
SKILL_SHADOW_ES1U5_DESC	Colpo dissolvente applica 2 cariche di Sanguinamento ai nemici colpiti. Se Colpo dissolvente colpisce un nemico alle spalle, applica invece 5 cariche di Sanguinamento.
SKILL_SHADOW_ES1U6_DESC	Colpo dissolvente ora infligge Danno da decadimento. Se Colpo dissolvente colpisce un nemico alle spalle, consuma il Sanguinamento di quel nemico e lo converte in Veleno. Di base, ogni 4 cariche di Sanguinamento consumate applicano 1 carica di Veleno, fino a 4 cariche di Veleno per nemico.
SKILL_SHADOW_ES1U7_DESC	Colpo dissolvente consuma fino a 5 cariche di Veleno dai nemici colpiti alle spalle. Ogni carica di Veleno consumata aumenta il danno di Colpo dissolvente dell'8%.
SKILL_SHADOW_ES1_DESC	Colpo dissolvente rallenta i nemici del 50% per 3 secondi.
SKILL_SHADOW_ES1_NAME	Imboscata frastornante
SKILL_SHADOW_ES2B10_DESC	Aumenta di 1 secondo per punto il tempo per cui i Pugnali d'ombra a terra rimangono prima di scomparire.
SKILL_SHADOW_ES2B10_NAME	Aumento permanenza di Pugnali d'ombra III
SKILL_SHADOW_ES2B13_DESC	Aumenta di 1 per punto il Sanguinamento massimo convertito in Veleno.
SKILL_SHADOW_ES2B16_DESC	Aumenta di 1 per punto il Sanguinamento massimo convertito in Veleno.
SKILL_SHADOW_ES2B19_DESC	Aumenta di 1 per punto il Sanguinamento massimo convertito in Veleno.
SKILL_SHADOW_ES2B1_DESC	Aumenta di 1 per punto il numero di cariche di Pugnali d'ombra.
SKILL_SHADOW_ES2B2_DESC	Aumenta di 1 per punto il numero di cariche di Pugnali d'ombra.
SKILL_SHADOW_ES2B3_DESC	Aumenta di 1 per punto il numero di cariche di Pugnali d'ombra.
SKILL_SHADOW_ES2B4_DESC	Aumenta dell'8% per punto il danno inflitto da Pugnali d'ombra all'andata e al ritorno.
SKILL_SHADOW_ES2B5_DESC	Aumenta di 1 secondo per punto il tempo per cui i Pugnali d'ombra a terra rimangono prima di scomparire.
SKILL_SHADOW_ES2B5_NAME	Aumento permanenza di Pugnali d'ombra I
SKILL_SHADOW_ES2B6_DESC	Aumenta dell'8% per punto il danno inflitto da Pugnali d'ombra all'andata e al ritorno.
SKILL_SHADOW_ES2B7_DESC	Riduce il costo in Vigore di Pugnali d'ombra del 15% per punto.
SKILL_SHADOW_ES2B7_NAME	Riduzione costo di Pugnali d'ombra I
SKILL_SHADOW_ES2B8_DESC	Aumenta di 1 secondo per punto il tempo per cui i Pugnali d'ombra a terra rimangono prima di scomparire.
SKILL_SHADOW_ES2B8_NAME	Aumento permanenza di Pugnali d'ombra II
SKILL_SHADOW_ES2B9_DESC	Aumenta dell'8% per punto il danno inflitto da Pugnali d'ombra all'andata e al ritorno.
SKILL_SHADOW_ES2U1_DESC	Pugnali d'ombra attraversa i nemici e danneggia tutti quelli sul suo percorso e crea un Pugnale d'ombra a terra nel punto d'impatto finale
SKILL_SHADOW_ES2U2_DESC	I pugnali ora ritornano quando scatti.
SKILL_SHADOW_ES2U2_NAME	Ritorno impetuoso
SKILL_SHADOW_ES2U3_DESC	Durante il rilancio, Pugnali d'ombra genera un Clone d'ombra nella posizione bersaglio prima che i pugnali ritornino. Tutti i pugnali richiamati volano poi verso quel Clone d'ombra anziché verso di te.
SKILL_SHADOW_ES2U3_NAME	Pugnali convergenti
SKILL_SHADOW_ES2U4_DESC	Pugnali d'ombra lancia 5 pugnali in un cono, ma non ha più cariche e ha un tempo di recupero di 8 secondi.
SKILL_SHADOW_ES2U4_NAME	Ventaglio di pugnali
SKILL_SHADOW_ES2U5_DESC	I Pugnali d'ombra all'andata applicano 1 carica aggiuntiva di Sanguinamento. I Pugnali d'ombra al ritorno applicano 1 carica aggiuntiva di Sanguinamento.
SKILL_SHADOW_ES2U6_DESC	I Pugnali d'ombra al ritorno consumano fino a 3 cariche di Sanguinamento da ogni nemico colpito per infliggere il 7% di danno in più per carica di Sanguinamento consumata. I pugnali al ritorno non applicano più Sanguinamento
SKILL_SHADOW_ES2U7_DESC	I Pugnali d'ombra al ritorno infliggono Danno da decadimento anziché Danno perforante. I pugnali al ritorno consumano fino a 3 cariche di Sanguinamento da ogni nemico colpito e applicano 1 carica di Veleno per carica di Sanguinamento consumata. I pugnali al ritorno non applicano più il loro Sanguinamento base.
SKILL_SHADOW_ES2_DESC	Premi per lanciare. Consuma una carica e lancia un Pugnale d'ombra, infliggendo Danno perforante al primo nemico colpito e applicando Sanguinamento. I Cloni d'ombra vicini lanciano con te. Ogni pugnale cade a terra dove colpisce o alla portata massima; all'ultima carica, rilancia entro 3 secondi per richiamare tutti i pugnali a terra vicini, danneggiando i nemici che attraversano e applicando Sanguinamento aggiuntivo.
SKILL_SHADOW_ES3B10_DESC	Aumenta di 2 per punto il Sanguinamento applicato dal tuo colpo e di 1 per punto quello applicato dai cloni.
SKILL_SHADOW_ES3B12_DESC	Aumenta di 2 per punto il Sanguinamento massimo consumato dal tuo colpo di Convergenza d'ombra.
SKILL_SHADOW_ES3B13_NAME	Aumento Convergenza intorpidente I
SKILL_SHADOW_ES3B14_DESC	Aumenta di 2 per punto il Sanguinamento applicato dal tuo colpo e di 1 per punto quello applicato dai cloni.
SKILL_SHADOW_ES3B16_DESC	Aumenta di 2 per punto il Sanguinamento massimo consumato dal tuo colpo di Convergenza d'ombra.
SKILL_SHADOW_ES3B17_NAME	Aumento Convergenza intorpidente II
SKILL_SHADOW_ES3B18_DESC	Aumenta di 2 per punto il Sanguinamento applicato dal tuo colpo e di 1 per punto quello applicato dai cloni.
SKILL_SHADOW_ES3B1_DESC	Aumenta dell'8% per punto il danno inflitto dal tuo colpo di Convergenza d'ombra. I colpi dei Cloni d'ombra si basano sul tuo danno modificato.
SKILL_SHADOW_ES3B20_DESC	Aumenta di 2 per punto il Sanguinamento massimo consumato dal tuo colpo di Convergenza d'ombra.
SKILL_SHADOW_ES3B21_NAME	Aumento Convergenza intorpidente III
SKILL_SHADOW_ES3B2_DESC	Aumenta dell'8% per punto il danno inflitto dal tuo colpo di Convergenza d'ombra. I colpi dei Cloni d'ombra si basano sul tuo danno modificato.
SKILL_SHADOW_ES3B3_DESC	Aumenta dell'8% per punto il danno inflitto dal tuo colpo di Convergenza d'ombra. I colpi dei Cloni d'ombra si basano sul tuo danno modificato.
SKILL_SHADOW_ES3B4_DESC	Aumenta il danno inflitto dai colpi di Convergenza d'ombra dei Cloni d'ombra del 5% del tuo danno per punto.
SKILL_SHADOW_ES3B4_NAME	Aumento danno cloni di Convergenza d'ombra I
SKILL_SHADOW_ES3B6_DESC	Aumenta il danno inflitto dai colpi di Convergenza d'ombra dei Cloni d'ombra del 5% del tuo danno per punto.
SKILL_SHADOW_ES3B6_NAME	Aumento danno cloni di Convergenza d'ombra II
SKILL_SHADOW_ES3B8_DESC	Aumenta il danno inflitto dai colpi di Convergenza d'ombra dei Cloni d'ombra del 5% del tuo danno per punto.
SKILL_SHADOW_ES3B8_NAME	Aumento danno cloni di Convergenza d'ombra III
SKILL_SHADOW_ES3U1_DESC	Convergenza d'ombra non ti sposta più. Invece, i Cloni d'ombra vicini convergono sul bersaglio mentre tu resti sul posto ed esegui una stoccata d'ombra a distanza. Il tuo danno è ridotto del 25%, ma i Cloni d'ombra infliggono il loro normale danno replicato.
SKILL_SHADOW_ES3U1_NAME	Convergenza ancorata
